ts,price,mrp,in_stock,seller,shipper
2026-09-11T02:04:23+00:00,4680.00,8999.00,1,,
2026-09-11T02:30:32+00:00,4680.00,8999.00,1,,
2026-09-11T07:07:39+00:00,4680.00,8999.00,1,,
2026-09-11T07:12:52+00:00,4680.00,8999.00,1,,
